업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,추천수,상품명,상품가격(일반)(원)
8680,풍년숯불갈비,1,한식,서울특별시 용산구 새창로 130 (원효로2가),719-6530,3,돼지갈비,11000
8680,풍년숯불갈비,1,한식,서울특별시 용산구 새창로 130 (원효로2가),719-6530,3,된장찌개,5000
8680,풍년숯불갈비,1,한식,서울특별시 용산구 새창로 130 (원효로2가),719-6530,3,삼겹살,11000
8399,바보네집,1,한식,서울특별시 강남구 논현로120길 14 (논현동),02-544-8870,3,김치찌개,6000
8399,바보네집,1,한식,서울특별시 강남구 논현로120길 14 (논현동),02-544-8870,3,제육덮밥,6000
8399,바보네집,1,한식,서울특별시 강남구 논현로120길 14 (논현동),02-544-8870,3,카레덮밥,6000
8036,할매김밥,1,한식,서울특별시 중랑구 동일로163길 17 (묵동),979-6227,3,된장찌개,4000
8240,진식당,1,한식,서울특별시 노원구 노원로 564 (상계동 상계주공10단지아파트),02-952-1026,3,된장찌개 백반,4000
8052,광나루찌개,1,한식,서울특별시 종로구 대학로5가길 1 (연건동),744-9260,3,된장찌개,6000
8240,진식당,1,한식,서울특별시 노원구 노원로 564 (상계동 상계주공10단지아파트),02-952-1026,3,비빔밥,4000
8121,미성식당,1,한식,서울특별시 서대문구 통일로40안길 13-5 (홍제동),02-379-8562,3,갈비탕,6000
8121,미성식당,1,한식,서울특별시 서대문구 통일로40안길 13-5 (홍제동),02-379-8562,3,된장찌개,4000
8121,미성식당,1,한식,서울특별시 서대문구 통일로40안길 13-5 (홍제동),02-379-8562,3,비빔밥,3500
8114,새로본미용실,5,이 미용업,서울특별시 강서구 개화동로27길 33 (방화동),02-2661-9496,3,커트,6000
8114,새로본미용실,5,이 미용업,서울특별시 강서구 개화동로27길 33 (방화동),02-2661-9496,3,파마,18000
8112,21C헤어미넷,5,이 미용업,서울특별시 강서구 곰달래로19길 45 (화곡동),02-2607-0194,3,커트,7000
8112,21C헤어미넷,5,이 미용업,서울특별시 강서구 곰달래로19길 45 (화곡동),02-2607-0194,3,파마,20000
8025,홍두깨손칼국수,1,한식,서울특별시 성북구 보문로40길 5 (동소문동5가),953-5595,3,수제비,3000
8025,홍두깨손칼국수,1,한식,서울특별시 성북구 보문로40길 5 (동소문동5가),953-5595,3,잔치국수,2000
8025,홍두깨손칼국수,1,한식,서울특별시 성북구 보문로40길 5 (동소문동5가),953-5595,3,칼국수,3000
8678,국수회관,1,한식,서울특별시 관악구 신림로 277 (신림동) 우창빌딩,없음,3,냉면,3500
8270,까망머리방,5,이 미용업,서울특별시 구로구 고척로33라길 19 (고척동),02-2615-3895,3,커트,7000
8066,이도희머리방,5,이 미용업,서울특별시 광진구 아차산로36길 39 (자양동 자양7차우성아파트),446-9924,3,미용료(파마),15000
8341,김밥짱,1,한식,서울특별시 구로구 구로동로 125-1 (구로동),02-861-2644,3,김치찌개,4500
8065,금천이발관,5,이 미용업,서울특별시 중랑구 면목로29길 21 (면목동),492-5613,3,이용료(커트),7000
8020,서울숯불갈비,1,한식,서울특별시 성북구 정릉로29길 8 (정릉동),912-1902,3,청국장,5000
8018,보성각,2,중식,서울특별시 성북구 정릉로9길 56 (정릉동),913-4050,3,간짜장,3000
8018,보성각,2,중식,서울특별시 성북구 정릉로9길 56 (정릉동),913-4050,3,볶음밥,3500
8173,국일관,1,한식,서울특별시 송파구 마천로 345-1 (마천동),406-0451,3,김치찌개,5000
7806,왕관커피숍,4,기타외식업(다방패스트푸드등),서울특별시 종로구 종로 222 (종로5가),2266-8365,3,커피,2000
8414,지리산,1,한식,서울특별시 강남구 학동로43길 7 (논현동),02-546-3127,3,백반,6500
4984,머리하는집,5,이 미용업,서울특별시 강북구 오현로9길 132 (미아동 동성주택),985-0234,3,파마,20000
8306,방이맛집,1,한식,서울특별시 송파구 오금로11길 63-9 (방이동),416-5567,3,김치찌개,5500
8018,보성각,2,중식,서울특별시 성북구 정릉로9길 56 (정릉동),913-4050,3,자장면,2500
8031,화성각,2,중식,서울특별시 중랑구 면목로48길 37 (면목동),432-8301,3,짬뽕 ,3500
7842,선경헤어샵,5,이 미용업,서울특별시 강남구 삼성로 151 (대치동 선경아파트),02-566-3019,3,성인여자 파마,30000
8127,영화반점,2,중식,서울특별시 서대문구 북아현로2길 5 (북아현동),02-362-0567,3,짬뽕,4000
8573,씨씨존치킨,4,기타외식업(다방패스트푸드등),서울특별시 성동구 무수막길 85 (금호동2가),02-2235-7792,3,치킨,8000
8384,황소마을,1,한식,서울특별시 용산구 이태원로26길 8 (이태원동),794-6373,3,된장찌개,6000
8384,황소마을,1,한식,서울특별시 용산구 이태원로26길 8 (이태원동),794-6373,3,뚝배기불고기,7000
8384,황소마을,1,한식,서울특별시 용산구 이태원로26길 8 (이태원동),794-6373,3,비빔밥,6000
8264,삼삼치킨,4,기타외식업(다방패스트푸드등),서울특별시 구로구 경인로47길 42 (고척동),02-2692-9510,3,치킨,9000
8572,벽산세탁,7,세탁업,서울특별시 성동구 금호로 100 (금호동1가 벽산아파트) 상가 606-2호,02-2298-6675,3,세탁료,6000
8507,우리생고기,1,한식,서울특별시 강남구 개포로82길 13-17(개포2동),02-577-7740,3,생목살(200g),13000
8728,공새미김밥,1,한식,서울특별시 광진구 뚝섬로58길 19 (자양동),455-8178,3,라면,3000
8483,수미정,1,한식,서울특별시 강남구 강남대로84길 33 (역삼동),02-2050-0099,3,순두부찌개,6000
8413,항아리 숯불갈비,1,한식,서울특별시 강남구 언주로134길 11-1 (논현동),02-517-2260,3,부대찌개,7000
8413,항아리 숯불갈비,1,한식,서울특별시 강남구 언주로134길 11-1 (논현동),02-517-2260,3,생삼겹살(180g),13000
8413,항아리 숯불갈비,1,한식,서울특별시 강남구 언주로134길 11-1 (논현동),02-517-2260,3,왕돼지갈비(300g),13000
8453,제일식당,1,한식,서울특별시 강남구 남부순환로 2921 (대치동),02-568-9367,3,된장찌개,5000
8294,옛날짜장(중화각),2,중식,서울특별시 구로구 고척로22길 58 (개봉동),02-2618-3039,3,짬뽕,4000
8967,정하람남도팥칼국수,1,한식,서울특별시 송파구 삼전로 90 (삼전동),415-2334,3,비빔밥,5000
8585,은주헤어뉴스,5,이 미용업,서울특별시 동대문구 답십리로51길 24 (답십리동),2213-6336,3,커트,5000
7666,산고을,1,한식,서울특별시 영등포구 선유서로25길 5-1 (양평동2가),02-2632-0677,3,삼계탕,12000
8393,모아분식,1,한식,서울특별시 강동구 천호대로191길 6 (길동),02-484-7785,3,김치찌개,3000
8274,해물칼국수,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로 179 (고척동),02-2614-3609,3,칼국수,5000
8393,모아분식,1,한식,서울특별시 강동구 천호대로191길 6 (길동),02-484-7785,3,순두부찌개,3000
8462,해피타임,1,한식,서울특별시 강남구 삼성로71길 34 (대치동),02-567-5714,3,김치찌개,5500
8462,해피타임,1,한식,서울특별시 강남구 삼성로71길 34 (대치동),02-567-5714,3,된장찌개,5500
8462,해피타임,1,한식,서울특별시 강남구 삼성로71길 34 (대치동),02-567-5714,3,순두부,5500
8274,해물칼국수,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로 179 (고척동),02-2614-3609,3,비빔밥,5000
8077,난짜장 넌짬뽕,2,중식,서울특별시 도봉구 도봉로 153길 26 (도봉동),02-956-0073,3,짬뽕 ,3000
8017,미락,1,한식,서울특별시 성북구 화랑로25길 13 (상월곡동),915-3334,3,갈매기살(200g),8000
8017,미락,1,한식,서울특별시 성북구 화랑로25길 13 (상월곡동),915-3334,3,곰탕,6000
8017,미락,1,한식,서울특별시 성북구 화랑로25길 13 (상월곡동),915-3334,3,돼지갈비(200g),5000
8089,신짜장,2,중식,서울특별시 도봉구 도봉로145길 56 (방학동),02-3492-9209,3,자장면,3000
8089,신짜장,2,중식,서울특별시 도봉구 도봉로145길 56 (방학동),02-3492-9209,3,짬뽕,4000
8672,또순이네,1,한식,서울특별시 종로구 사직로 130 (적선동) 적선현대빌딩 지하1층,730-6980,3,김치찌개 백반,6000
8017,미락,1,한식,서울특별시 성북구 화랑로25길 13 (상월곡동),915-3334,3,삼겹살(200g),7000
8672,또순이네,1,한식,서울특별시 종로구 사직로 130 (적선동) 적선현대빌딩 지하1층,730-6980,3,된장찌개 백반,6000
7823,종묘이용원,5,이 미용업,서울특별시 종로구 종로 162 (종로4가) 지하1층,-,3,커트,4000
7822,파고다이용원,5,이 미용업,서울특별시 종로구 종로17길 12 (종로2가),없음,3,커트,4000
8080,김밥타운,1,한식,서울특별시 도봉구 도당로15길 3 (방학동),02-956-2001,3,된장찌개,5000
8080,김밥타운,1,한식,서울특별시 도봉구 도당로15길 3 (방학동),02-956-2001,3,김밥,1500
7815,이소빈 머리나라,5,이 미용업,서울특별시 종로구 명륜길 9 (명륜3가),766-0545,3,커트,10000
8675,김밥천국,1,한식,서울특별시 구로구 구로동로 119-2 (구로동),02-862-6625,3,김치찌개,4000
8675,김밥천국,1,한식,서울특별시 구로구 구로동로 119-2 (구로동),02-862-6625,3,냉면,4500
8675,김밥천국,1,한식,서울특별시 구로구 구로동로 119-2 (구로동),02-862-6625,3,된장찌개,4000
8659,전미용실,5,이 미용업,서울특별시 영등포구 양산로 138-1 (당산동1가),02-2675-1088,3,미용료(커트),7000
8659,전미용실,5,이 미용업,서울특별시 영등포구 양산로 138-1 (당산동1가),02-2675-1088,3,미용료(파마),20000
8678,국수회관,1,한식,서울특별시 관악구 신림로 277 (신림동) 우창빌딩,없음,3,잔치국수,2500
8678,국수회관,1,한식,서울특별시 관악구 신림로 277 (신림동) 우창빌딩,없음,3,칼국수,3000
8126,진사골왕갈비,1,한식,서울특별시 서대문구 신촌역로 14 (대현동),02-363-3959,3,갈비탕(호주산),6000
8126,진사골왕갈비,1,한식,서울특별시 서대문구 신촌역로 14 (대현동),02-363-3959,3,삼겹살(국내산),10000
8177,만리향,2,중식,서울특별시 관악구 은천로41길 20 (봉천동),885-5077,3,탕수육(중),15000
8455,여신김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 선릉로90길 70 (대치동),02-501-0925,3,김치돌솥밥,6500
8455,여신김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 선릉로90길 70 (대치동),02-501-0925,3,오뎅정식,6500
8455,여신김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 선릉로90길 70 (대치동),02-501-0925,3,우동정식,6500
8679,모리모리,3,경양식일식,서울특별시 용산구 한강대로 281 (갈월동),702-1441,3,김치찌개,6000
8679,모리모리,3,경양식일식,서울특별시 용산구 한강대로 281 (갈월동),702-1441,3,돈까스,7000
8679,모리모리,3,경양식일식,서울특별시 용산구 한강대로 281 (갈월동),702-1441,3,된장찌개,6000
8110,진흥이발,5,이 미용업,서울특별시 강서구 강서로7길 20 (화곡동),02-2698-5757,3,커트(성인),6000
8110,진흥이발,5,이 미용업,서울특별시 강서구 강서로7길 20 (화곡동),02-2698-5757,3,커트(학생),4000
4970,아씨머리방,5,이 미용업,서울특별시 성동구 고산자로8길 23-1 (행당동),2291-2874       ,3,미용료(컷트),5000
4970,아씨머리방,5,이 미용업,서울특별시 성동구 고산자로8길 23-1 (행당동),2291-2874       ,3,미용료(파마),15000
7780,한성축산식당,1,한식,서울특별시 마포구 연남로 33 (연남동),375-8447,3,돼지고기,12000
7780,한성축산식당,1,한식,서울특별시 마포구 연남로 33 (연남동),375-8447,3,등심,17000
8613,한우식당,1,한식,서울특별시 구로구 경인로33길 61-3 (개봉동),02-2612-5157,3,냉면(물),5000
8613,한우식당,1,한식,서울특별시 구로구 경인로33길 61-3 (개봉동),02-2612-5157,3,돼지갈비(국200g),11000
8613,한우식당,1,한식,서울특별시 구로구 경인로33길 61-3 (개봉동),02-2612-5157,3,생삼겹(250g),11000
8104,대승식당,1,한식,서울특별시 강서구 강서로74길 40 (가양동),02-2658-5646,3,김치찌개,5500
8104,대승식당,1,한식,서울특별시 강서구 강서로74길 40 (가양동),02-2658-5646,3,냉면,5500
8104,대승식당,1,한식,서울특별시 강서구 강서로74길 40 (가양동),02-2658-5646,3,된장찌개,5500
8266,왕짜장,2,중식,서울특별시 구로구 경인로47길 49 (고척동),02-2625-5476,3,짬뽕,4000
8266,왕짜장,2,중식,서울특별시 구로구 경인로47길 49 (고척동),02-2625-5476,3,짜장면,3000
8532,찌개와,1,한식,서울특별시 강남구 광평로 280 (수서동),02-3413-0709,3,해물순두부,6000
8532,찌개와,1,한식,서울특별시 강남구 광평로 280 (수서동),02-3413-0709,3,해물된장찌개,6000
8467,대치동영지,1,한식,서울특별시 강남구 삼성로 212 (대치동 은마아파트),02-565-1114,3,비빔밥,7000
8305,서울분식,1,한식,서울특별시 송파구 가락로42길 13 (방이동),415-1576,3,된장백반,5000
8018,보성각,2,중식,서울특별시 성북구 정릉로9길 56 (정릉동),913-4050,3,짬뽕,3500
8031,화성각,2,중식,서울특별시 중랑구 면목로48길 37 (면목동),432-8301,3,자장면,3000
8076,솔잎식당,1,한식,서울특별시 마포구 마포대로4길 46 (도화동),717-2044,3,우렁된장찌개,6000
8532,찌개와,1,한식,서울특별시 강남구 광평로 280 (수서동),02-3413-0709,3,김치찌개,6000
8282,완산정,1,한식,서울특별시 구로구 개봉로23가길 37 (개봉동),02-2688-4655,3,김치찌개,6000
8282,완산정,1,한식,서울특별시 구로구 개봉로23가길 37 (개봉동),02-2688-4655,3,된장찌개백반,5000
8282,완산정,1,한식,서울특별시 구로구 개봉로23가길 37 (개봉동),02-2688-4655,3,삼겹살,10000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,제육볶음(국산),6000
8289,해성반점,2,중식,서울특별시 구로구 고척로 123-2 (개봉동),02-2684-8991,3,자장면,3000
8289,해성반점,2,중식,서울특별시 구로구 고척로 123-2 (개봉동),02-2684-8991,3,탕수육,15000
8380,소달구지,1,한식,서울특별시 중구 퇴계로4길 28 (회현동1가),02-755-1585,3,보리열무비빔밥,6000
8281,개봉분식,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로21나길 65 (개봉동),02-2625-9465,3,조리라면,2000
8263,깍구뽁구미용실,5,이 미용업,서울특별시 구로구 우마1길 54 (가리봉동),02-838-4910,3,커트,6000
8263,깍구뽁구미용실,5,이 미용업,서울특별시 구로구 우마1길 54 (가리봉동),02-838-4910,3,파마,25000
8180,중앙삼겹시대,1,한식,서울특별시 관악구 중앙길 12 (봉천동),875-9998,3,김치찌개,5000
8720,털보식당,1,한식,서울특별시 도봉구 도당로 148 (방학동),3492-7926,3,김치찌개,5000
8720,털보식당,1,한식,서울특별시 도봉구 도당로 148 (방학동),3492-7926,3,된장찌개,5000
8720,털보식당,1,한식,서울특별시 도봉구 도당로 148 (방학동),3492-7926,3,삼겹살,10000
8039,모범이발,5,이 미용업,서울특별시 광진구 면목로11길 5 (중곡동),499-4897,3,이용료,7000
8038,장미헤어짱,5,이 미용업,서울특별시 광진구 면목로 167 (중곡동),-,3,미용료(커트),7000
8038,장미헤어짱,5,이 미용업,서울특별시 광진구 면목로 167 (중곡동),-,3,미용료(파마),25000
8037,갤러리헤어,5,이 미용업,서울특별시 광진구 동일로72길 46 (중곡동),465-3861,3,미용료(커트),8000
